Title,Film,Year,Singer,Composer,Lyricist,Lyrics
zindagii dene vaale sun,dilenaadaan,1953,talat,ghulam mohammad,shakeel, zindagii dene vaale sun terii duniyaa se dil bhar gayaa main yahaan jiite jii mar gayaa	raat katatii nahiin din guzarataa nahiin zakm aisaa diyaa hai ke bharataa nahiin aankh viiraan hai dil pareshaan hai gam kaa saamaan hai jaise jaaduu koi kar gayaa zindagii dene vaale sun	bekataa tuune mujh se khushii chhiin lii zindaa rakhaa magar zindagii chhiin lii kar diyaa dil kaa khuun chup kahaan tak rahuun saaf kyuun naa kahuun tuu khushii se merii jal gayaa zindagii dene vaale sun 
kisii kii muskuraahaton pe ho nisaar,anaadi,1959,mukesh,shankarjaikishan,shailendra, kisii kii muskuraahaton pe ho nisaar kisiikaa dard mil sake to le udhaar kisiike vaaste ho tere dil men pyaar jiinaa isii kaa naam hai kisii kii	maanaa apanii jeb se fakiir hain phir bhii yaaron dil ke ham amiir hain	maanaa apanii jeb se fakiir hain phir bhii yaaron dil ke ham amiir hain	mite jo pyaar ke liye vo zindagii jale bahaar ke liye vo zindagii kisii ko ho na ho hamen to aitabaar jiinaa isii kaa naam hai	rishtaa dil se dil ke aitabaar kaa	zindaa hai hamiin se naam pyaar kaa	zindaa hai hamiin se naam pyaar kaa	ke mar ke bhii kisii ko yaad aayenge kisii ke aansuon men muskuraayenge kahegaa phuul har kalii se baar baar jiinaa isii kaa naam hai
gadhon par baith kar ham  dekhodekho hazuur,alibaabaa aur 40 chor alibaabaa and forty thieves alibaabaa  40 thieves,1954,rafi shamshad,s n tripathi chitragupt,raja mehandi ali khan,	ra	gadhon par baith kar ham shahar ke chakkar lagaaenge	ho hii isii qaabil	hamen tumase muhabbat hai ye duniyaa ko bataaenge	qurabaan jaauun tumhaare bataane pe sha	dekhodekho hazuur ye hain khatte anguur	ajii chhodo ye haath nahiin aaenge ra	o merii jannat kii huur tuu hai arabii khazuur	tere saae men zindagii bitaaenge sha	dekhodekho hazuur	ra	achchhaa lage hai mujhe o merii bulabul	gaanaa teraa chahachahaanaa teraa sha	achchhaa lage na mujhe o piichhepiichhe	aanaa teraa khilakhilaanaa teraa	aanaa teraa khilakhilaanaa teraa	ra	terii aankhen billuur miithemiithe anguur	inhen sharabat banaa ke pii jaaenge sha	dekhodekho hazuur	ra	bhuulaa nahiin hai mujhe nazaren jhukaa kar	aanaa teraa muskuraanaa teraa	aanaa teraa muskuraanaa teraa	sha	mujhako bhii yaad hai pahalaa tamaachaa	khaanaa teraa bhaag jaanaa teraa	khaanaa teraa bhaag jaanaa teraa	ra	jo karegii qabuul ham ban ke languur	tere kuuche men udham machaaenge sha	dekhodekho hazuur	
muurakh bande  jiine vaale kushii se jie jaa,santaan,1959,rafi,duttaram,hasrat,	muurakh bande taqadiir ye bole	jiine vaale kushii se jie jaa apane aansuu tuu hans ke pie jaa jiine vaale kushii	aatii hai jisakii yaad suhaanii paas tere hai usakii nishaanii kaam teraa hai jo vo kie jaa apane aansuu tuu	laakh mushkilen aaen tuu na daranaa sach kii manzilon se guzaranaa tuute dil ko tasallii die jaa apane aansuu tuu	aisii ulajhan se kyaa faayadaa hai jo bhii honaa thaa vo ho chukaa hai dil ke tukade kii kaatir jie jaa apane aansuu tuu	
bechain karane vaale tuu bhii na chain paaye,yasmin,1955,lata,c ramchandra,tanvir naqvi, yahii duaa hai ki tujhako mile sitam kii sazaa jo mere dil kaa hai vo haal ho tere dil kaa	bechain karane vaale tuu bhii na chain paaye terii hii bevafaaii tujhako lahu rulaaye	tuu bhii tadap tadap kar puraqat kii raat kaate guzaraa huaa zamaanaa tujhako bhii yaad aaye	tadape terii muhabbat roye terii javaanii har aah terii lab par fariyaad ban ke aaye	tuute tere sahaare koii bhii ho na teraa merii tarah se tuu bhii apane pe raham khaaye 
ai vatan ke naujavaanon jaag aur jagaa ke chal,baaz,1953,geeta chorus,o p nayyar,majrooh, o o aa har zabaan rukii rukii har nazar jhukii jhukii kyaa yahii hai zindagii kyaa yahii hai zindagii	ai vatan ke naujavaanon jaag aur jagaa ke chal	ai vatan ke naujavaanon jaag aur jagaa ke chal	koras jaag aur jagaa ke chal zulm jis kadar badhe aur sar uthaa ke chal koras jaag aur jagaa ke chal	kaamp hai terii nazar unake dil men chor hai	un men bal hai tere bhii baazuon zor hai	un men bal hai tere bhii baazuon zor hai	zaalimon kaa huruur kaak men milaa ke chal ai vatan ke naujavaanon	kyaa samandaron kaa shor aur bhanvar kii chaal hai	tere aage sar uthaae mauj kii majaal kyaa	tere aage sar uthaae mauj kii majaal kyaa	khol zindagii kii naav baadabaan udaa ke chal ai vatan ke naujavaanon	kaaravaan vatan kaa aaj daakuon men ghir gayaa	zulm ke andhere men aa rahii hai is sadaa	zulm ke andhere men aa rahii hai is sadaa	inteqaam kaa mashaal haath men jalaa ke chal	koras inteqaam inteqaam inteqaam 
piyaa piyaa na laage moraa jiyaa,phagun,1958,asha,o p nayyar,qamar jalalabadi, piyaa piyaa na laage moraa jiyaa aajaa chorii chorii ye bainyaan gorii gorii tadap uthii re tere pyaar ko piyaa piyaa	ek ban kii kalii matavaalii nagarii men aaii khilane	jangal kii moranii aaii baagon ke mor se milane milane ho milane mor se milane haay	apanaa banaa le sainyaa ho piyaa piyaa	o baanke nainaa vaale o paradesii matavaale	tuu muralii mujhe banaa le honthon se haay lagaa le muralii banaa le honthon se lagaa le haay	apanaa banaa le sainyaa ho piyaa piyaa	
do din kii zindagii men dukhade hain beshumaar,poonam,1952,lata,shankarjaikishan,shailendra, do din kii zindagii men dukhade hain beshumaar dukhade hain beshumaar do din kii zindagii men dukhade hain beshumaar dukhade hain beshumaar hai zindagii usii kii jo hans hans ke de guzaar hans hans ke de guzaar	ubharen ge phir sitaare chamake gaa phir se chaand chamake gaa phir se chaand ubharen ge phir sitaare chamake gaa phir se chaand chamake gaa phir se chaand ujade hue chaman men aae gii phir bahaar aae gii phir bahaar hai zindagii usii kii jo hans hans ke de guzaar hans hans ke de guzaar	hai dhuup kahiin chhayaa ye zindagii kii riit ye zindagii kii riit hai aaj terii haar sakhii kal hai terii jiit hai aaj terii haar sakhii kal hai terii jiit har saans tujh se bas yahii kahatii hai baar baar kahatii hai baar baar hai zindagii usii kii jo hans hans ke de guzaar hans hans ke de guzaar	marane ke sau bahaane jiine ko sirf ek ummiid ke sharuu men bajate hain dil ke taar bajate hain dil ke taar hai zindagii usii kii jo hans hans ke de guzaar hans hans ke de guzaar do din kii zindagii men dukhade hain beshumaar dukhade hain beshumaar
us bastii ko jaanewaale,angaare,1954,lata,s d burman,sahir, mere aansuu merii aahen le jaa saath apane merii betaab nigaahen le jaa	us bastii ko jaanewaale letaa jaa paigaam meraa letaa jaa paigaam meraa dil ke maalik se kah denaa hasarat bharaa salaam meraa letaa jaa paigaam meraa	us bastii ko jaanewaale	ooo ek taraf duniyaa ke sadame ek taraf gam duurii ke	ooo ek taraf duniyaa ke sadame ek taraf gam duurii ke	kaun sune kisako samajhaauun duhkh apanii majabuurii ke mumakin ho to le jaa apane saath dilenaakaam meraa letaa jaa paigaam meraa	us bastii ko jaanewaale	ooo merii khataaen apanii vafaaen ab na kabhii vo yaad karen	ooo merii khataaen apanii vafaaen ab na kabhii vo yaad karen	kah denaa ab merii khaatir umr na vo barabaad karen chhodake mere haal pe mujhako dil se bhulaa den naam meraa dil se bhulaa den naam meraa	us bastii ko jaanewaale letaa jaa paigaam meraa letaa jaa paigaam meraa	us bastii ko jaanewaale	
kahaan terii manzil kahaan hai thikaanaa,nai raahen,1959,rafi,ravi,gopal singh nepali,	kahaan terii manzil kahaan hai thikaanaa musaafir bataa de kahaan tujhako jaanaa	kahaan terii manzil kahaan hai thikaanaa musaafir bataa de kahaan tujhako jaanaa	kahaan terii manzil	gagan men udane vaalon kaa bhii gulashan rainbaseraa hai ghar kii or chale raahii to dhundhalii shaam saveraa hai suurajchaandsitaare hain to unakii bhii manzil hai manzil hai to jahaan bhii jaae raah terii jhilamil hai bin manzil bekaar hai gaafil	gagan men udane vaalon kaa bhii gulashan rainbaseraa hai ghar kii or chale raahii to dhundhalii shaam saveraa hai suurajchaandsitaare hain to unakii bhii manzil hai manzil hai to jahaan bhii jaae raah terii jhilamil hai bin manzil bekaar hai gaafil	qadam bhii uthaanaa musaafir bataa de	
tum chaand ke saath chale aao,aashiana,1952,lata,madan mohan,rajinder krishan,	tum chaand ke saath chale aao ye raat suhaanii ho jaaye kuchh tum kah do kuchh ham kah den aur ek kahaanii ho jaaye tum chaand ke saath	kaamosh kinaare soye hain chupchaap hain nadiyaa kii lehren ithalaate hue tum aa jaao laharon men ravaanii ho jaaye tum chaand ke saath	biitii huii ghadiyon kii yaaden aise men agar ham doharaaen maasuum mohabbat musakaaye bedaar javaanii ho jaaye tum chaand ke saath	
duniyaa men jiinaa hii padegaa,hyderabad ki naazneen,1952,talat mahmood,vasant desai,noor lucknowi, duniyaa men jiinaa hii padegaa jie jaa jie jaa	 duniyaa men jiinaa hii padegaa jie jaa jie jaa	duniyaa men jiinaa hii padegaa jie jaa jie jaa kuunejigar piinaa hii padegaa pie jaa pie jaa	qadam qadam par hawaa burii hai	qadam qadam par hawaa burii hai	kahiin pe kaante kahiin chhurii hai dil ke zakm sie jaa	kahiin pe kaante kahiin chhurii hai dil ke zakm sie jaa	jie jaa jie jaa	jal jal ke rahanaa hii hogaa	jal jal ke rahanaa hii hogaa	dil pe sitam sahanaa hii hogaa kuun ke ghuunt pie jaa	dil pe sitam sahanaa hii hogaa kuun ke ghuunt pie jaa	jie jaa jie jaa	duniyaa se kuchh kaam na le dukh le le dukh le le aaraam na le apanaa kaam kie jaa	duniyaa se kuchh kaam na le dukh le le dukh le le aaraam na le apanaa kaam kie jaa	jie jaa jie jaa	duniyaa men jiinaa hii padegaa jie jaa jie jaa
mere dil kii dhadakan kyaa bole,anhonee,1952,talat lata,roshan,shailendra,	mere dil kii dhadakan kyaa bole	kyaa bole main jaanuun aur tuu jaane main jaanuun aur tuu jaane meraa pyaar bharaa man kyon dole	kyon dole main jaanuun aur tuu jaane main jaanuun aur tuu jaane	chalii gayii raat madbharii havaaon ke dole pe ho ke savaar de gayii chaand kii pari nigaahon ko sapanon kaa paagal kumaar hamen kis ne diye ye nazaraane	kaun jaane main jaanuun aur tuu jaane	mahakii thii raat kii raanii khile the gagan men chamelii ke phuul puuchhaa main ne kaan men tum se muhabbat hai kaisii mazedaar bhuul main sun ke lagii kyon sharamaane	kaun jaane main jaanuun aur tuu jaane	
kaun aayaa mere man ke dvaare paayal kii jhanakaar liye,dekh kabira roya,1957,manna de,madan mohan,rajinder krishan, kaun aayaa mere man ke dvaare	paayal kii jhanakaar liye	paayal kii jhanakaar liye	kaun aayaa	aankh na jaane dil pahachaane	suuratiyaa kuchh aisii	suuratiyaa kuchh aisii	yaad karun to yaad na aaye	muuratiyaa ye kaisii paagal manavaa soch men duubaa	sapanon kaa sansaar liye kaun aayaa	ik pal sochuun merii aashaa	ruup badal kar aai	ruup badal kar aai	duuje pal phir dhyaan ye aae	ho na kahiin parachhaaiin jo paradesii ke ghar aai	ek anokhaa pyaar liye kaun aayaa 
sataayegaa kise tuu aasamaan,sheesham,1952,mukesh,roshan,indeevar, sataayegaa kise tuu aasamaan jab ham nahiin honge diye hain tuune aise gam kabhii jo kam nahiin honge	sitaare tuutane se aasamaan kaa kyaa bigadataa hai aasamaan kaa kyaa bigadataa hai	sitaare tuutane se aasamaan kaa kyaa bigadataa hai aasamaan kaa kyaa bigadataa hai	kamii kyaa hogii duniyaa men agar ik ham nahiin honge sataayegaa	hain jab tak ham tabhii tak dushmanii hai ham se duniyaa ko dushmanii hai ham se duniyaa ko	hain jab tak ham tabhii tak dushmanii hai ham se duniyaa ko dushmanii hai ham se duniyaa ko	yahii duniyaa hamen dhuundhegii ham jis dam nahiin honge sataayegaa 
harii tum merii raakho laaj harii,dekh kabiraa royaa,1957,sudha malhotra male voice,madan mohan,rajinder krishan,	aa om	aa aa	harii	harii tum merii raakho laaj harii	tum merii	maataa jii aap bhii kharataal bajaaiye naa	tum merii raakho laaj harii	tum merii raakho laaj harii	tum jaanat sab antaryaamii	tum jaanat haan	tum jaanat haan	tum jaanat	su	tum jaanat sab	aa	tum jaanat sab antaryaamii	karanii kachhu naa karii	prabhuu jii mere	karanii kachhu naa karii	tum merii raakho laaj harii	tum merii raakho laaj harii	betaa tum bhii gaao naa	su	nahiin nahiin betaa tum gaao	harii	haa haa	avagun mose bisarat naahiin	avagun mose haan	avagun mose haan	avagun	su	avagun mose	aa	avagun mose bisarat naahiin	pal chhin khariikharii	prabhu jii mere	pal chhin khariikharii	tum merii raakho laaj harii	tum merii raakho laaj harii	betaa chup kyon ho gaye gaao naa	raakho laaj harii	raakho laaj harii	raakho laaj harii	raakho	harii	harii	harii	harii	raakho laaj	harii	harii	haay harii 
ham pyaar tumhiin se karate hain,ambar,1952,lata,ghulam mohemmad,shakeel,	ham pyaar tumhiin se karate hain	ham pyaar tumhiin se karate hain	naadaan balam tum kyaa jaano tum ruuth gaye dil tuut gayaa paayaa hai jo gam tum kyaa jaano ham pyaar tumhiin se karate hain	jab hamako banaayaa thaa apanaa kyuun haal na dil kaa jaan sake ik phuul chunaa ik phuul chunaa aur phenk diyaa kushbuu	sake thukaraa diyaa merii ulafat ko apanaa ye sitam tum kyaa jaano ham pyaar tumhiin se karate hain	mit jaaye mohabbat kii duniyaa ye baat koii aasaan nahiin aramaan bharaa aramaan bharaa ye dil meraa naazuk hai magar naadaan nahiin munh pher lo hamase laakh magar badalenge na ham tum kyaa jaano ham pyaar tumhiin se karate hain	ham pyaar tumhiin se karate hain naadaan balam tum kyaa jaano ham pyaar tumhiin se karate hain 
rimajhimrimajhim barakhaa barase nain more tarase,taangaawaali,1955,lata,salil choudhary,prem dhawan,	rimajhimrimajhim barakhaa barase nain more tarase aa jaa aa jaa ghar more piyaa sansan havaa dole ghuunghat moraa khole laage na jiyaa	aashaa ke dvaar khadiikhadii raah terii dekhuun ghadiighadii tarasaae saavan kii jhadii tere bin suunaa jag saanvariyaa sansan havaa dole	aao jii ghar more piyaa kaanon men kuchh samajhaauun man men hai baat kuchh aisii kahate hue sharamaauun chhotii sii tasviir torii phiratii hai ankhiyon men merii niind men bol rahii lorii kyaakyaa maine sapane sajaae rasiyaa sansan havaa dole	aanchal havaa men udaa jaae mukhade pe lat laharaae jaise naagan bal khaae aajaa sulajhaa lat saanvariyaa sansan havaa dole	
mast chaandanii jhuum rahii hai naach rahii hai,pyaar ki baaten,1951,geeta mukesh,bulo c rani,m l khanna,	gii	mast chaandanii jhuum rahii hai naach rahii hai	mastii kii barasaat hai	bhigiibhigii raat hai	mu	mast chaandanii jhuum rahii hai naach rahii hai	mastii kii barasaat hai	bhigiibhigii raat hai	do	mast chaandanii jhuum rahii hai naach rahii hai	mu	dil kii bastii viiraan hai	tuu man ke miit kahaan hai	merii duniyaa aaj jawaan hai	bechain papiihe ke honthon pe mere dil kii baat hai	do	bhigiibhigii raat hai	mast chaandanii jhuum rahii hai naach rahii hai	mastii kii barasaat hai	bhigiibhigii raat hai	mast chaandanii jhuum rahii hai naach rahii hai	gii	ye rut ye rangiilaa mosam	aur birahaa men tadape ham	kyuun bichhad gaye ho baalam	nazar milaa kar nazar churaa le ye bhii koii baat hai	do	bhigiibhigii raat hai	mast chaandanii jhuum rahii hai naach rahii hai	mastii kii barasaat hai	bhigiibhigii raat hai	mast chaandanii jhuum rahii hai naach rahii hai	gii	aajaa ab dil tuut na jaaye mu	sabar kaa daaman chhuut na jaaye gii	qisamat mu se ruuth na jaaye mu	priit kaa rog lagaane waale laaj tere haath hai gii	priit kaa rog lagaane waale laaj tere haath hai	do	bhigiibhigii raat hai	mast chaandanii jhuum rahii hai naach rahii hai	mastii kii barasaat hai	bhigiibhigii raat hai	mast chaandanii jhuum rahii hai naach rahii hai 
sambhalakar khelanaa  naa tuufaan se khelo,udan khatolaa,1955,rafi,naushad,shakeel,	aa sambhalakar khelanaa dariyaa se maujon kii rawaanii men jalenge dil hazaaron aag lag jaayegii paanii men	naa tuufaan se khelo naa saahil se khelo mere paas aao mere dil se khelo	naa tuufaan se khelo naa saahil se khelo mere paas aao mere dil se khelo	naa tuufaan se khelo	ye kahate hain tumase umangon ke dhaare	ye kahate hain tumase umangon ke dhaare	lagaa do muhabbat kii naiyaa kinaare	lagaa do muhabbat kii naiyaa kinaare	chalo dil kii duniyaa men sangsang hamaare	chalo dil kii duniyaa men sangsang hamaare	milaa hai jo rastaa to manzil se khelo	mere paas aao mere dil se khelo naa tuufaan se khelo	lagii dil kii paanii se bujh naa sakegii	lagii dil kii paanii se bujh naa sakegii	jahaan tak bujhaaoge badhatii rahegii	jahaan tak bujhaaoge badhatii rahegii	na socho ke duniyaa hamen kyaa kahegii	na socho ke duniyaa hamen kyaa kahegii	muhabbat hai mushaqil to mushkil se khelo	mere paas aao mere dil se khelo naa tuufaan se khelo mere paas aao mere dil se khelo naa tuufaan se khelo 
badanasiibii kaa gilaa ai dilenaashaad na kar,bewafaa,1952,lata,alla rakha,sarshar silani,	badanasiibii kaa gilaa ai dilenaashaad na kar haay fariyaad na kar	har ghadii aish kaa saamaan kahaan rahataa hai zindagii bhar koii mahamaan kahaan rahataa hai gam badii chiiz hai is chiiz ko barabaad na kar	rone vaale tere rone pe hansii aatii hai jo ghadii biit gayii vo bhii kabhii aatii hai jab vo zinnaa nahiin tab se to unhen yaad na kar	ye teraa ashq bahaanaa kabhii aur aahen bharanaa pyaar kii rit nahiin pyaar ko rusavaa karanaa ghut ke mar jaa magar ai dil kabhii fariyaad na kar 
sainyaa jhuuthon kaa badaa sarataaj nikalaa,do ankhen baarah hath,1957,lata,vasant desai,bharat vyas, sainyaa jhuuthon kaa badaa sarataaj nikalaa	mujhe chhod chalaa mukh mod chalaa	dil tod chalaa badaa dhokhebaaj nikalaa	sainyaa jhuuthon kaa	chal diyaa zulmii mujhase bahaanaa banaa	mere nanhe se dil ko nishaanaa banaa	badaa tiikhaa vo tiirandaaj nikalaa	mujhe chhod chalaa	sainyaa jhuuthon kaa	mainne ik din zaraa sii jo kii masakharii	chal diyaa nazaren ghumaake vo gusse bharii	meraa chhailaa badaa naaraaj nikalaa	mujhe chhod chalaa	sainyaa jhuuthon kaa	paradesii kii priit badii hotii burii jaise miithii zahar bharii ho tiikhii chhurii main to bholii sii vo chaalabaaj nikalaa mujhe chhod chalaa	sainyaa jhuuthon kaa	kuchh dinon se piyaa ham se naa bolataa na hamaaraa ghuunghatavaa kaa pat kholataa is gupchup kaa is gupchup kaa bhed dekho aaj nikalaa mujhe chhod chalaa	
ai jazbaeishq teraa kab aitabaar aaye,haseena,1955,talat mahmood,bulo c rani,jaan nisar akhtar, ai jazbaeishq teraa kab aitabaar aae vo aae aur mujh tak diivaanaavaar aae	aahon ko hamsne dil kii taasiir saunp dii hai dekhen to aaj kaise unako qaraar aae vo aae	kyaa duur aasamaan se tare bhii tuut aae honthon pe jab machal kar dil kii pukaar aae vo aae	ai naalaaemuhabbat apanaa asar dikhaa de vo aaj dil ko thaame beiktiyaar aae vo aae 
diyaa to jalaa sab raat re baalam,dhaake ki malmal,1956,c h atma,o p nayyar,saroj mohini iyer,	diyaa to jalaa sab raat re baalam par tum laut naa aaye par tum laut naa aaye	diyaa to jalaa sab raat re baalam par tum laut naa aaye par tum laut naa aaye	bikhar gaii hai sej suhaanii rovat hai alabelii jawaanii	bikhar gaii hai sej suhaanii rovat hai alabelii jawaanii	chhaliyaa rasiyaa kise jaachake	ho	ho	jii hamaraa kalapaaye diyaa to jalaa sab raat re baalam	bhor bhaii priitam nahiin aaye	bhor bhaii priitam nahiin aaye man kaa diipak bujhataa jaaye	bhor bhaii priitam nahiin aaye man kaa diipak bujhataa jaaye	chhaliyaa rasiyaa aan milo re	chhaliyaa rasiyaa aan milo re	jii hamaraa ghabaraaye chhaliyaa rasiyaa aan milo re	jii hamaraa ghabaraaye chhaliyaa rasiyaa aan milo re	
muhabbat men tadapane se,hill station,1957,lata,hemant kumar,s h bihari, muhabbat men tadapane se qaraar aataa hai is dil ko jo zaalim dil ko tadapaaye wahii bhaataa hai is dil ko	kushii kii zindagii men gam agar thodaa saa shaamil ho to sach maano ke jiine kaa mazaa aataa hai is dil ko	bhulaanaa bhii agar chaaho to wo bhuulaa nahiin jaataa koii to baat hai aisii jo yaad aataa hai is dil ko	akelii shammaa kab jalatii hai parawaanaa bhii jalataa hai wo kud bhii to tadapataa hai jo tadapaataa hai is dil ko
banaane vaale kyaa tuune yahii duniyaa basaaii hai,jalpari,1952,rafi asha,pt govindram,,	banaane vaale kyaa tuune yahii duniyaa basaaii hai hazaaron kuubiyaan hote phir bhii buraaii hai	yah duniyaa aisii duniyaa hai samajh men kisakii aaii hai parakhanaa bhii yah mushqil hai isamen kyaa buraaii hai	chamakate chaand ko jab chaandanii dii daag kyon baante banaakar kushanumaa phuulon ko usamen bhar die kaante	agar aisaa na hotaa har koii magaruur ho jaataa banaane vaale ne yah sochakar duniyaa banaaii hai parakhanaa bhii yah	
aap ne chhiin liyaa ise kyaa kahate hain,farmaish,1953,rafi meena mangeshkar,husnlalbhagatram,, rafii	aap ne chhiin liyaa dil ise kyaa kahate hain miinaa	ajii saahib ise dilavaale adaa kahate hain	rafii	chaand saa mukhadaa jo aanchal men chhupaa letii ho	ik jhalak men mujhe diivaanaa banaa detii ho miinaa	husnavaale isii shokhii ko hayaa kahate hain	ajii saahib ise dilavaale adaa kahate hain	rafii	dekhaa karatii ho hamen duur se chorii chorii	paas aate hii jhukaa letii ho aankhen gorii miinaa	duniyaavaale ise iqaraarevafaa kahate hain	ajii saahib ise dilavaale adaa kahate hain	rafii	aap ne chhiin liyaa dil ise kyaa kahate hain miinaa	ajii saahib ise dilavaale adaa kahate hain
gaanaa naa aayaa bajaanaa naa aayaa dilabar ko apanaa banaanaa naa,miss mary,1957,kishore,hemant,rajinder krishan, haaramoniyam bajaayaa	tabalaa bajaayaa ye bhii bajaayaa	aur vo bhii bajaayaa magar afasos	gaanaa naa aayaa bajaanaa naa aayaa dilabar ko apanaa banaanaa naa aayaa	gaanaa naa aayaa bajaanaa naa aayaa dilabar ko apanaa banaanaa naa aayaa	haan	kahiin sa hai	kahiin re hai	kahiin gamapadhani hai kahiin baageshvarii kii bahen	kahiin jayajayavantii kii naanii hai aaaaaa ye bojhaa saat suron kaa hamase baapare uthataa bhii to kyon uthataa haan haan hamen ek sur bhii hilaanaa naa aayaa	kahiin jayajayavantii kii naanii hai aaaaaa ye bojhaa saat suron kaa hamase baapare uthataa bhii to kyon uthataa haan haan hamen ek sur bhii hilaanaa naa aayaa	dilabar ko apanaa banaanaa naa aayaa gaanaa naa aayaa	are dhat tere kii sadak tedhii desii raag kii eee eeeeee chal modale tamatam vuun vuun	huun	gale ko garam karale vuun vuun aahaahaa gale ko karam karale chhod angrezii men ek aitam haan angrezii men ek aitam haan	tattata pappapa tattata	tattata pappapa tattata	oh maay siitaa papaluu papiitaa ek hii to giitaa soniye soniye goriye gaane diye boriye haah haah	kaash main jaa sakataa landana helo sara haau aar yuu henh henh kaash main jaa sakataa landana siikh ke aataa vahaanse vaayalin vuunhuun vuunhuun	thrii blaaind maais thrii blaaind maais	sii haau de ran sii haau de ran	rope poraay kore povare	rope poraay kore povare	afasos afasos afasos afasos lekin o jaaneman ai jaaneman	kaante chhuurii se khaanaa naa aayaa	kaante chhuurii se khaanaa naa aayaa	dilabar ko apanaa banaanaa naa aayaa	dilabar ko apanaa banaanaa naa aayaa	gaanaa naa aayaa bajaanaa naa aayaa are ye nahii aayaa are vo nahii aayaa ganaa naa aayaa bajaanaa naa aayaa gaanaa bajaanaa bajaanaa aur gaanaa yaaaaaa yaa yaa yaahuu kukuduun kuun kuuduun
lo kuun se kuun judaa huaa mushkil se jo mil naa paayaa,main nashe mein hoon,1959,rafi,shankarjaikishan,hasrat,	lo kuun se kuun judaa huaa mushkil se jo mil naa paayaa vo mil ke phir naa mil sakaa taqadiir ko naa bhaayaa	chup hai zubaan lekin chaahat ye kah rahii hai main pyaar kaa huun baadal aur vo hai meraa saayaa lo kuun se kuun	dil kah rahaa hai meraa usako gale lagaa luun siine kii aag ko main is pyaar se bujhaa luun maalii kaa ghar ujad gayaa aur phuul rang laayaa lo kuun se kuun	
aajaa kar le muqaabilaa ye baazii pyaar kii,detective,1958,geeta rafi,mukul roy,shailendra,	ra	aajaa kar le muqaabilaa ye baazii pyaar kii	ho jaae faisalaa ye baazii pyaar kii gii	kahatii huun maan jaa ai naadaan maan jaa	ulfat ke khelon men kataraa hai jaan kaa ra	aajaa kar le muqaabilaa	chaal merii mastaanii har qadam meraa tuufaanii ra	vahaan bhii dil vaalon ne mar mitane kii thaanii gii	achchhaa to hoshiyaar ai naadaan hoshiyaar	aajaa phir jhuum ke mere bhole shikaar ra	aajaa kar le muqaabilaa	ra	ruup milaa hai maanaa par josh na khaao itanaa gii	baat karo mat badhake dekhenge jigar hai kitanaa ra	tan kar jo aaoge dekho pachhataaoge	kal se is raah se kataraa ke jaaoge ra	aajaa kar le muqaabilaa	
zaraa thaharo main haaledil sunaa luun phir chale jaanaa,inaam,1955,suraiya,s n tripathi,raja mehdi ali khan, zaraa thaharo main haaledil sunaa luun phir chale jaanaa tamannaaon ko ashqon men bahaa luun phir chale jaanaa zaraa thaharo	are o jaanewaale ek hii pal ke liye ruk jaa	are o jaanewaale ek hii pal ke liye ruk jaa	main shammaaezindagii apanii bujhaa luun phir chale jaanaa	zaraa thaharo main haaledil sunaa luun phir chale jaanaa zaraa thaharo	qayaamat kii ghadii hai aaj to jii bhar ke rone do	qayaamat kii ghadii hai aaj to jii bhar ke rone do	main tumako haar ashqon ke pinhaa luun phir chale jaanaa	zaraa thaharo main haaledil sunaa luun phir chale jaanaa zaraa thaharo	tere jaate hii saajezindagaanii tuut jaayegaa	tere jaate hii saajezindagaanii tuut jaayegaa	main apanaa aakarii nagamaa sunaa luun phir chale jaanaa	zaraa thaharo main haaledil sunaa luun phir chale jaanaa tamannaaon ko ashqon men bahaa luun phir chale jaanaa zaraa thaharo 
ye raat suhaanii raat nahiin ai chaand sitaaron so jaao,dilenaadaan,1953,talat,ghulam mohammad,shakeel, ye raat ye raat	 ye raat ye raat	ye raat suhaanii raat nahiin	ai chaand sitaaron so jaao so jaao so jaao	ai chaand sitaaron so jaao so jaao so jaao	armaan lute diivaane ke	par tuut gae parvaane ke	par tuut gae parvaane ke	na maut milii na aazaadii kismat men likhii thii barbaadii ab kaun kahe duniyaa ko hasiin naakaam bahaaron so jaao ai chaand sitaaron so jaao so jaao so jaao	ai ranjoalam se begaanon	tum meraa fasaanaa kyaa jaano	tum meraa fasaanaa kyaa jaano	vo chot lagii hai siine par majabuur huun aansuu piine par dil se na	betaab nazaaron so jaao ai chaand sitaaron so jaao so jaao so jaao	ye raat suhaanii raat nahiin	ai chaand sitaaron so jaao so jaao so jaao	ai chaand sitaaron so jaao so jaao so jaao
dukhii man mere sun meraa kahanaa,funtoosh,1956,kishore,s d burman,sahir, dukhii man mere sun meraa kahanaa jahaan nahiin chainaa vahaan nahiin rahanaa dukhii man	dard hamaaraa koii na jaane apanii garaj ke sab hain diivaane kisake aage ronaa roen des paraayaa log begaane dukhii man	laakh yahaan jholii phailaa le kuchh nahiin denge is jag vaale patthar ke dil mom na honge chaahe jitanaa niir bahaale dukhii man	apane liye kab hain ye mele ham hain har ik mele men akele kyaa paaegaa usamen rahakar jo duniyaa jiivan se khele dukhii man
